evidence_id,source_id,nbs_id,suitability_family_id,variable,relationship,context,use_role,evidence_type,claim_basis,claim_scope,lineage_of,extraction_confidence,quote,page,reviewer_ok,raw_name,taxon,observed_dataset,attribution,locator_type,locator,commit_sha,justification_quote,justification_page,selection_justification,selection_justification_page,review_state,ruleset_version
ev_t6_af_nbs_invest_fsrp22_11,wb_fsrp_2022,agroforestry,agroforestry__planted_silvoarable,project_cost,,,nbs_effect,scoping_candidate,primary_measured,practice_technology,,medium,"(d) the protection and 
restoration of natural catchments, riverbanks, and groundwater recharge including through forest restoration, 
agroforestry, and silvopastoral systems",39,false,agroforestry and silvopastoral systems,,,"World Bank FSRP Phase 1 (P178566) PAD para 55, Sub-pillar 3.2, 2022. Component 2 investment scope includes agroforestry and silvopastoral systems explicitly.",page,,,,,Confirms that the US$267.66M Component 2 budget explicitly includes agroforestry and silvopastoral as investment types — links project_cost unit to agroforestry NbS.,39,,
ev_t6_af_tech_fsrp22_12,wb_fsrp_2022,agroforestry,agroforestry__planted_silvoarable,project_cost,,,nbs_effect,scoping_candidate,primary_measured,practice_technology,,low,"agroforestry 
technologies",89,false,agroforestry technologies,,,"[VERIFY-FLAG scope: off_scope — off-scope / not a suitability claim] World Bank FSRP Phase 1 (P178566) PAD para 22, Subcomponent 1.2, Ethiopia, 2022. Agroforestry technologies listed among climate-smart technology families supported.",page,,,,,Confirms that Component 1 (US$277.07M) also explicitly lists agroforestry technologies as a supported family — both major NbS-bearing components cover agroforestry.,89,,2026-06-18.section-scope
ev_t3_erosion_kcsap16_1,wb_kcsap_2016,agroforestry,agroforestry__planted_silvoarable,erosion_hazard,,"{""hazard_type"": ""erosion"", ""farming_system"": ""mixed_crop_livestock"", ""risk_role"": ""livelihood_mitigation"", ""mitigation_potential"": ""moderate"", ""timescale"": ""medium_term_3_7yr"", ""country"": ""Kenya"", ""region"": ""ASAL"", ""note"": ""General Kenya-wide claim within WB PAD economic analysis section; practice-level, not species-specific""}",climate_risk,scoping_candidate,primary_measured,practice_technology,,medium,"Practices such as agroforestry prevent land degradation and reduce losses of topsoil, thus inhibiting the escape of carbon into the atmosphere.",107,false,agroforestry,,,,page,,,,,,,,
ev_t3_flood_kcsap16_2,wb_kcsap_2016,agroforestry,agroforestry__planted_silvoarable,flood_hazard,,"{""hazard_type"": ""flood"", ""farming_system"": ""mixed_crop_livestock"", ""risk_role"": ""livelihood_mitigation"", ""mitigation_potential"": ""moderate"", ""timescale"": ""medium_term_3_7yr"", ""country"": ""Kenya"", ""note"": ""Sentence subject 'Forest and watershed protection' spans p.106; this continuation on p.107 lists flood/storm mitigation as CSA SLM benefit. Extraction confidence low because agroforestry not named explicitly in this sentence — inferred from SLM practices context.""}",climate_risk,scoping_candidate,primary_measured,practice_technology,,low,"sedimentation resulting in siltation of rivers and reservoirs ; (ii) water flow regulation , including flood and storm protection, decreased rain water run-off (which could otherwise cause localized flooding, with  possible adverse impact on  fisheries and reservoirs ), and water quantity and  quality regulation; (iii) microclimate regulation; and (iv) enhanced biodiversity benefits.",107,false,forest and watershed protection (CSA SLM),,,,page,,,,,,,,2026-06-18.section-scope
ev_t3_drought_kcsap16_3,wb_kcsap_2016,agroforestry,agroforestry__planted_silvoarable,drought_hazard,,"{""hazard_type"": ""drought"", ""farming_system"": ""mixed_crop_livestock"", ""risk_role"": ""livelihood_mitigation"", ""mitigation_potential"": ""moderate"", ""timescale"": ""medium_term_3_7yr"", ""country"": ""Kenya"", ""note"": ""Footnote 20 on p.17; PAD citing Kenya NCCAP 2013–2017. Agroforestry listed alongside other CSA adaptation technologies for climate resilience in ASAL/semi-arid smallholder systems.""}",climate_risk,scoping_candidate,cited_secondary,practice_technology,,medium,"NCCAP calls for increased investments in proven adaptation technologies such as agroforestry, conservation agriculture, integrated soil fertility management, drought-tolerant crops, water harvesting, drip irrigation, grazing management, fodder banks, and improved breeding.",17,false,agroforestry,,,"GoK (Government of Kenya) (2012), 'The National Climate Change Action Plan (NCCAP), 2013–2017,' MENR, Nairobi.",page,,,,,,,,
ev_t6_proj_cost_kcsap16_1,wb_kcsap_2016,agroforestry,agroforestry__planted_silvoarable,project_cost,"{""total_project_cost_usd_million"": 279.7, ""bank_financing_usd_million"": 250.0, ""unit"": ""usd_million""}","{""country"": ""Kenya"", ""project"": ""KCSAP P154784"", ""scope"": ""national CSA programme including agroforestry""}",nbs_effect,scoping_candidate,primary_measured,practice_technology,,low,"Total Project Cost: 
279.70 
Total Bank Financing: 
250.00",8,false,Total Project Cost,,,[VERIFY-FLAG mismatch: Quote says 'Bank Financing' (could be IBRD or IDA blend); relationship labels it 'ida_financing_usd_million'. The word 'IDA' does not appear in the quote.],page,,,,,,,,
ev_t6_comp_cost_kcsap16_2,wb_kcsap_2016,agroforestry,agroforestry__planted_silvoarable,project_cost,"{""component1_upscaling_csa_usd_million"": 163.8, ""unit"": ""usd_million""}","{""country"": ""Kenya"", ""note"": ""Component 1 includes agroforestry/crop-tree TIMPs""}",nbs_effect,scoping_candidate,primary_measured,practice_technology,,low,"Component Name 
Cost (USD Millions) 
Component I: Upscaling Climate Smart Agricultural Practices 
163.80",9,false,Project Components cost breakdown,,,"[VERIFY-FLAG unsupported: Quote only states Component 1 = 163.80. Components 2 (53.7), 3 (32.9), and 4 (29.3) are not present in the quoted text.]",page,,,,,,,,
ev_t6_cofin_kcsap16_3,wb_kcsap_2016,agroforestry,agroforestry__planted_silvoarable,project_cost,"{""total_cofinancing_usd_million"": 29.7, ""beneficiary_contributions_usd_million"": 5.5, ""county_government_contributions_usd_million"": 8.3, ""implementation_period_years"": 5, ""unit"": ""usd_million""}","{""country"": ""Kenya""}",nbs_effect,scoping_candidate,primary_measured,practice_technology,,high,"counterpart funds (US$15.9 million equivalent), county governments (US$8.3 million), and beneficiary contributions (US$5.5 million equivalent) for a total of US$29.7 million equivalent. The project will be implemented over a period of five years.",26,false,Co-financing breakdown,,,,page,,,,,,,,2026-06-18.section-scope
ev_t6_eirr_kcsap16_4,wb_kcsap_2016,agroforestry,agroforestry__planted_silvoarable,economic_return,"{""npv_usd_million"": 304, ""eirr_percent"": 16.7, ""unit"": ""project_level""}","{""country"": ""Kenya"", ""note"": ""Project-level EIRR covering crop, livestock, agroforestry TIMPs; 264,000 ha targeted""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,low,"The resulting economic net present value (NPV) is about 
US$304 million, and the economic internal rate of return (EIRR) is 16.7 percent. Sensitivity 
analyses demonstrate that the project can absorb substantial negative impacts and still generate 
an EIRR above the opportunity cost of capital; the analysis thus supports the public investment 
decision.",31,false,Economic Internal Rate of Return (EIRR),,,[VERIFY-FLAG mismatch: NPV (304) and EIRR (16.7%) are in the quote; 'investment_period_years: 20' and 'discount_rate_percent: 12' are not stated in the quoted text.],page,,,,,,,,
ev_t6_npv_range_kcsap16_5,wb_kcsap_2016,agroforestry,agroforestry__planted_silvoarable,economic_return,"{""npv_low_usd_incremental"": 403, ""npv_high_usd_incremental"": 12413, ""bc_ratio_low"": 1.4, ""bc_ratio_high"": 5.56, ""unit"": ""usd_incremental_unspecified_basis""}","{""country"": ""Kenya"", ""commodities"": ""11 commodities including cassava, sorghum, millet, banana, potato""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,low,"Net present values of 
the net incremental benefits range fromUS$403 for millet to US$12,413 for honey. Benefit-cost 
ratios range from 1.40 for cassava-bean intercropping to 5.56 for honey.",31,false,Net Present Value of incremental net benefits,,,"[VERIFY-FLAG mismatch: NPV bounds (403, 12413) and BC ratios (1.40, 5.56) are in the quote; 'discount_rate_percent: 12' and 'investment_period_years: 20' are not. Unit 'usd_per_acre_incremental' is also not stated in this quote (quote does not specify per-acre basis).]",page,,,,,,,,
ev_t6_ghg_kcsap16_6,wb_kcsap_2016,agroforestry,agroforestry__planted_silvoarable,economic_return,"{""net_carbon_balance_tco2e_20yr"": -2276150, ""annual_tco2e_avoided"": -113807, ""carbon_price_usd_per_tco2e"": 10, ""carbon_revenue_usd_million"": 22.76, ""unit"": ""tco2e""}","{""country"": ""Kenya"", ""tool"": ""EX-ACT"", ""adoption_assumption"": ""60% of targeted farmers""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,medium,"Assuming that 60 percent of 
project farmers adopt at least one CSA TIMP, the net carbon balance over a period of 20 years is 
estimated to be –2,276,150 tCO2e (approximately –113,807 tCO2e per year). At a conservative 
carbon price (US$10/t), the value of the reduced GHG emissions under KCSAP is about 
US$22.76 million.",31,false,Net carbon balance (EX-ACT),,,,page,,,,,,,,
ev_t6_beneficiaries_kcsap16_7,wb_kcsap_2016,agroforestry,agroforestry__planted_silvoarable,beneficiaries,"{""total_direct_beneficiaries"": 521500, ""year1_target"": 9075, ""year5_target"": 521500, ""unit"": ""count""}","{""country"": ""Kenya"", ""note"": ""includes CIGs, VMGs, County investments, PPPs; 45% target female""}",nbs_effect,scoping_candidate,primary_measured,practice_technology,,high,"Direct project 
beneficiaries 
(Number) - (Core) 
0.00 
9,075.00 
8,8450.00 
278,900.00 
487,500.00 
521,500.00",34,false,Direct project beneficiaries (Results Framework),,,"[dropped 2026-07-17 by peetmate; reason:off_scope; note:CSA project beneficiaries are nothing to do with NbS practice suitability, this is an obvious mistake which  should review and fix the extraction agents and QAQC agents to remove.] [dropped 2026-07-10 by peetmate; reason:off_scope; note:CSA project beneficiaries are nothing to do with NbS practice suitability, this is an obvious mistake which  should review and fix the extraction agents and QAQC agents to remove.] [dropped 2026-07-10 by peetmate; reason:off_scope; note:CSA project beneficiaries are nothing to do with NbS practice suitability, this is an obvious mistake which  should review and fix the extraction agents and QAQC agents to remove.] [dropped 2026-07-09 by peetmate; reason:off_scope; note:CSA project beneficiaries are nothing to do with NbS practice suitability, this is an obvious mistake which  should review and fix the extraction agents and QAQC agents to remove.] [dropped 2026-07-09 by peetmate; reason:off_scope; note:CSA project beneficiaries are nothing to do with NbS practice suitability, this is an obvious mistake which  should review and fix the extraction agents and QAQC agents to remove.] [dropped 2026-07-06 by peetmate; reason:off_scope; note:CSA project beneficiaries are nothing to do with NbS practice suitability, this is an obvious mistake which  should review and fix the extraction agents and QAQC agents to remove.]",page,,,,,,,dropped,
ev_t6_ben_adopt_kcsap16_8,wb_kcsap_2016,agroforestry,agroforestry__planted_silvoarable,beneficiaries,"{""beneficiary_households_economic_analysis"": 108900, ""adoption_rate_assumed_percent"": 60, ""unit"": ""count""}","{""country"": ""Kenya"", ""note"": ""CIG and VMG members only; county-level and PPP beneficiaries excluded from economic model""}",nbs_effect,scoping_candidate,primary_measured,practice_technology,,high,"It is assumed that at the end of the project, 60 percent of beneficiaries targeted through 
CIGs and VMGs (approximately 108,900 beneficiary households) will have adopted at least one 
CSA TIMP.",118,false,Beneficiaries (economic analysis adoption assumption),,,,page,,,,,,,,
ev_t6_sorghum_ret_kcsap16_9,wb_kcsap_2016,agroforestry,agroforestry__planted_silvoarable,economic_return,"{""npv_incremental_usd_per_acre"": 794, ""bc_ratio"": 1.8, ""investment_period_years"": 20, ""unit"": ""usd_per_acre""}","{""country"": ""Kenya"", ""commodity"": ""sorghum intercropped with green grams"", ""system"": ""semi-arid CSA TIMP""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,low,"The incremental net benefits over 20 years were US$794/acre, the benefit-cost 
(BC) ratio was 1.8, and switching values for benefits and costs were –44 percent and 79 percent.",109,false,Sorghum/green grams incremental net benefits,,,[VERIFY-FLAG mismatch: 'discount_rate_percent: 12' is not stated in the quote. 'investment_period_years: 20' is explicitly stated ('over 20 years') so that value is ok.],page,,,,,,,,
ev_t6_millet_ret_kcsap16_10,wb_kcsap_2016,agroforestry,agroforestry__planted_silvoarable,economic_return,"{""annual_net_benefit_usd_per_acre"": 152, ""npv_incremental_usd_per_acre"": 403, ""bc_ratio"": 1.45, ""unit"": ""usd_per_acre""}","{""country"": ""Kenya"", ""commodity"": ""finger millet"", ""yield_change"": ""300 to 900 kg/acre""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,low,"The resulting annual net benefits are around US$152 per acre, with an NPV of incremental net benefits of US$403. 
The BC ratio of 1.45, and switching values for benefits of –31 percent and cost of 45 percent, 
attest to the robustness of the result.",110,false,Finger millet incremental net benefits,,,"[VERIFY-FLAG mismatch: 'discount_rate_percent: 12' and 'investment_period_years: 20' are not stated in the quote. Annual net benefit (152), NPV (403), BC ratio (1.45) are directly stated.]",page,,,,,,,,
